date,num,product_list,id,dateandtime,previous_list,match,previous_dateandtime,timediff,timediffstamp,log_timediff,newid,asian,female,stdtlevel,previous_id,previous_newid,previous_asian,previous_female,freshmen,previous_freshmen,staff,previous_staff,month,week,week_order,newid_former,pair_occurance
8/26/13,8888,['quesadilla vegetable'],5984,8/26/13 13:18,['taco salad'],0,8/26/13 13:18,0 days 00:00:06.000000000,6,1.791759469,5086,1,1,4,4699,3967,1,1,0,0,0,0,8,35,1,3967.0,1
8/26/13,8925,['taco salad'],4025,8/26/13 13:24,['taco salad'],1,8/26/13 13:23,0 days 00:00:13.000000000,13,2.564949357,3368,0,0,5,6621,5694,0,0,0,0,0,0,8,35,1,5086.0,1
8/26/13,8926,['taco salad'],1555,8/26/13 13:24,['taco salad'],1,8/26/13 13:24,0 days 00:00:23.000000000,23,3.135494216,1148,0,0,7,4025,3368,0,0,0,0,0,0,8,35,1,3368.0,1
8/26/13,9057,['taco salad'],6399,8/26/13 13:56,['taco salad'],1,8/26/13 13:56,0 days 00:00:11.000000000,11,2.397895273,5477,1,1,4,5700,4819,0,1,0,0,0,0,8,35,1,1148.0,1
8/26/13,9065,['quesadilla vegetable'],6220,8/26/13 13:58,['quesadilla vegetable'],1,8/26/13 13:58,0 days 00:00:18.000000000,18,2.890371758,5308,0,1,4,6567,5640,0,1,0,0,0,0,8,35,1,5477.0,1
8/26/13,9073,['quesadilla vegetable'],8244,8/26/13 14:01,['quesadilla vegetable'],1,8/26/13 14:00,0 days 00:00:28.000000000,28,3.33220451,7067,1,0,2,7072,6078,0,0,1,0,0,0,8,35,1,5308.0,1
8/26/13,9121,['quesadilla vegetable'],8315,8/26/13 14:16,['taco salad'],0,8/26/13 14:16,0 days 00:00:50.000000000,50,3.912023005,7136,0,0,2,8548,7366,1,1,1,1,0,0,8,35,1,7067.0,1
8/26/13,9125,['quesadilla vegetable'],9436,8/26/13 14:18,['quesadilla vegetable'],1,8/26/13 14:18,0 days 00:00:07.000000000,7,1.945910149,8236,1,1,1,8257,7079,1,0,1,1,0,0,8,35,1,7136.0,1
8/26/13,9134,['quesadilla vegetable'],8931,8/26/13 14:22,['taco salad'],0,8/26/13 14:21,0 days 00:00:18.000000000,18,2.890371758,7741,0,0,2,10212,8882,1,0,1,0,0,0,8,35,1,8236.0,1
8/26/13,9140,['burrito'],10232,8/26/13 14:24,['pizza slice'],0,8/26/13 14:23,0 days 00:00:19.000000000,19,2.944438979,8902,1,1,2,9518,8308,0,0,1,0,0,0,8,35,1,7741.0,1
8/26/13,9142,['quesadilla vegetable'],5567,8/26/13 14:24,['burrito'],0,8/26/13 14:24,0 days 00:00:39.000000000,39,3.663561646,4691,0,0,4,10232,8902,1,1,0,1,0,0,8,35,1,8902.0,1
8/26/13,9152,['quesadilla vegetable'],8965,8/26/13 14:26,['quesadilla vegetable'],1,8/26/13 14:26,0 days 00:00:06.000000000,6,1.791759469,7775,1,0,1,8410,7231,0,0,1,1,0,0,8,35,1,4691.0,1
8/26/13,9158,['quesadilla vegetable'],6155,8/26/13 14:28,['taco'],0,8/26/13 14:27,0 days 00:00:39.000000000,39,3.663561646,5243,0,0,3,8371,7192,0,1,0,1,0,0,8,35,1,7775.0,1
8/26/13,9161,['taco salad'],2919,8/26/13 14:29,['quesadilla vegetable'],0,8/26/13 14:28,0 days 00:00:51.000000000,51,3.931825633,2413,1,0,8,6155,5243,0,0,0,0,0,0,8,35,1,5243.0,1
8/26/13,9181,['burrito'],9330,8/26/13 14:37,['quesadilla vegetable'],0,8/26/13 14:37,0 days 00:00:50.000000000,50,3.912023005,8133,0,0,2,9209,8015,1,1,1,1,0,0,8,35,1,2413.0,1
8/26/13,9188,['burrito'],3412,8/26/13 14:38,['comfort meal'],0,8/26/13 14:38,0 days 00:00:09.000000000,9,2.197224577,2814,1,0,6,3266,2688,1,0,0,0,0,0,8,35,1,8133.0,1
8/26/13,9202,['burrito'],9227,8/26/13 14:47,['burrito'],1,8/26/13 14:47,0 days 00:00:25.000000000,25,3.218875825,8032,0,0,2,10233,8903,0,1,1,1,0,0,8,35,1,2814.0,1
8/26/13,9265,"['rice', 'taco salad']",8623,8/26/13 15:27,['burrito'],0,8/26/13 15:26,0 days 00:00:55.000000000,55,4.007333185,7438,1,0,5,8868,7678,0,0,0,1,0,0,8,35,1,8032.0,1
8/26/13,9276,['quesadilla vegetable'],5475,8/26/13 15:35,['taco salad'],0,8/26/13 15:35,0 days 00:00:27.000000000,27,3.295836866,4602,0,0,3,5143,4292,0,0,0,0,0,0,8,35,1,7438.0,1
8/26/13,9289,['burrito'],8906,8/26/13 15:44,['taco salad'],0,8/26/13 15:43,0 days 00:00:43.000000000,43,3.761200116,7716,0,0,1,6538,5613,0,0,1,0,0,0,8,35,1,4602.0,1
8/26/13,9290,['burrito'],3251,8/26/13 15:44,['burrito'],1,8/26/13 15:44,0 days 00:00:23.000000000,23,3.135494216,2675,0,1,6,8906,7716,0,0,0,1,0,0,8,35,1,7716.0,1
8/26/13,9291,['burrito'],8278,8/26/13 15:45,['burrito'],1,8/26/13 15:44,0 days 00:00:30.000000000,30,3.401197382,7099,1,0,2,3251,2675,0,1,1,0,0,0,8,35,1,2675.0,1
8/26/13,9296,['pizza slice'],672,8/26/13 15:47,['taco salad'],0,8/26/13 15:46,0 days 00:00:59.000000000,59,4.077537444,487,0,0,6,5205,4351,0,1,0,0,0,0,8,35,1,7099.0,1
8/26/13,9328,['burrito'],6367,8/26/13 16:29,['quesadilla vegetable'],0,8/26/13 16:29,0 days 00:00:17.000000000,17,2.833213344,5446,0,0,4,9133,7940,0,0,0,1,0,0,8,35,1,487.0,1
8/26/13,9330,['burrito'],5888,8/26/13 16:30,['burrito'],1,8/26/13 16:29,0 days 00:00:56.000000000,56,4.025351691,4996,0,0,3,6367,5446,0,0,0,0,0,0,8,35,1,5446.0,1
8/26/13,9331,['pizza slice'],9969,8/26/13 16:30,['burrito'],0,8/26/13 16:30,0 days 00:00:12.000000000,12,2.48490665,8709,0,0,4,5888,4996,0,0,0,0,0,0,8,35,1,4996.0,1
8/26/13,9358,['taco salad'],9944,8/26/13 16:56,['taco salad'],1,8/26/13 16:55,0 days 00:00:56.000000000,56,4.025351691,8688,0,0,1,5799,4911,0,1,1,0,0,0,8,35,1,8709.0,1
8/26/13,9364,['quesadilla vegetable'],6246,8/26/13 17:08,['quesadilla vegetable'],1,8/26/13 17:08,0 days 00:00:14.000000000,14,2.63905733,5331,0,1,4,7081,6087,0,1,0,0,0,0,8,35,1,8688.0,1
8/26/13,9479,['burrito'],8295,8/26/13 18:39,['taco'],0,8/26/13 18:39,0 days 00:00:55.000000000,55,4.007333185,7116,0,0,1,8718,7533,0,1,1,1,0,0,8,35,1,5331.0,1
8/26/13,9481,['taco salad'],9394,8/26/13 18:40,['burrito'],0,8/26/13 18:39,0 days 00:00:30.000000000,30,3.401197382,8194,1,1,2,8295,7116,0,0,1,1,0,0,8,35,1,7116.0,1
8/26/13,9483,['burrito'],9213,8/26/13 18:40,['taco salad'],0,8/26/13 18:40,0 days 00:00:23.000000000,23,3.135494216,8018,1,0,2,9394,8194,1,1,1,1,0,0,8,35,1,8194.0,1
8/26/13,9484,['burrito'],9058,8/26/13 18:41,['burrito'],1,8/26/13 18:40,0 days 00:00:31.000000000,31,3.433987204,7868,0,0,1,9213,8018,1,0,1,1,0,0,8,35,1,8018.0,1
8/26/13,9485,['burrito'],8918,8/26/13 18:42,['burrito'],1,8/26/13 18:41,0 days 00:00:39.000000000,39,3.663561646,7728,0,0,2,9058,7868,0,0,1,1,0,0,8,35,1,7868.0,1
8/26/13,9487,['quesadilla vegetable'],9296,8/26/13 18:42,['burrito'],0,8/26/13 18:42,0 days 00:00:42.000000000,42,3.737669618,8100,0,1,2,8918,7728,0,0,1,1,0,0,8,35,1,7728.0,1
8/26/13,9488,['taco'],9477,8/26/13 18:43,['quesadilla vegetable'],0,8/26/13 18:42,0 days 00:00:20.000000000,20,2.995732274,8276,0,1,1,9296,8100,0,1,1,1,0,0,8,35,1,8100.0,1
8/26/13,9490,['taco'],8736,8/26/13 18:43,['taco'],1,8/26/13 18:43,0 days 00:00:43.000000000,43,3.761200116,7549,0,1,2,9477,8276,0,1,1,1,0,0,8,35,1,8276.0,1
8/26/13,9491,['quesadilla vegetable'],8765,8/26/13 18:44,['taco'],0,8/26/13 18:43,0 days 00:00:18.000000000,18,2.890371758,7578,0,0,1,8736,7549,0,1,1,1,0,0,8,35,1,7549.0,1
8/26/13,9499,['taco salad'],8164,8/26/13 18:50,['burrito'],0,8/26/13 18:50,0 days 00:00:22.000000000,22,3.091042453,6990,0,0,1,6384,5463,0,1,1,0,0,0,8,35,1,7578.0,1
8/26/13,9501,['taco salad'],8161,8/26/13 18:50,['taco salad'],1,8/26/13 18:50,0 days 00:00:09.000000000,9,2.197224577,6987,0,1,1,8164,6990,0,0,1,1,0,0,8,35,1,6990.0,1
8/26/13,9503,['taco salad'],8188,8/26/13 18:51,['taco salad'],1,8/26/13 18:50,0 days 00:00:15.000000000,15,2.708050201,7013,0,1,2,8161,6987,0,1,1,1,0,0,8,35,1,6987.0,1
8/26/13,9505,['quesadilla vegetable'],8384,8/26/13 18:51,['taco salad'],0,8/26/13 18:51,0 days 00:00:29.000000000,29,3.36729583,7205,0,0,1,8188,7013,0,1,1,1,0,0,8,35,1,7013.0,1
8/26/13,9506,['quesadilla vegetable'],9410,8/26/13 18:51,['quesadilla vegetable'],1,8/26/13 18:51,0 days 00:00:23.000000000,23,3.135494216,8210,1,0,2,8384,7205,0,0,1,1,0,0,8,35,1,7205.0,1
8/26/13,9507,['quesadilla vegetable'],9386,8/26/13 18:52,['quesadilla vegetable'],1,8/26/13 18:51,0 days 00:00:40.000000000,40,3.688879454,8187,0,1,2,9410,8210,1,0,1,1,0,0,8,35,1,8210.0,1
8/26/13,9508,['quesadilla vegetable'],8118,8/26/13 18:52,['quesadilla vegetable'],1,8/26/13 18:52,0 days 00:00:19.000000000,19,2.944438979,6944,0,0,1,9386,8187,0,1,1,1,0,0,8,35,1,8187.0,1
8/26/13,9513,['quesadilla vegetable'],9105,8/26/13 18:54,['burrito'],0,8/26/13 18:53,0 days 00:00:08.000000000,8,2.079441542,7913,1,0,2,8323,7144,0,1,1,1,0,0,8,35,1,6944.0,1
8/26/13,9518,['quesadilla vegetable'],9377,8/26/13 18:57,['quesadilla vegetable'],1,8/26/13 18:56,0 days 00:00:18.000000000,18,2.890371758,8178,0,1,1,8125,6951,0,1,1,1,0,0,8,35,1,7913.0,1
8/26/13,9527,['quesadilla vegetable'],9318,8/26/13 19:01,['quesadilla vegetable'],1,8/26/13 19:01,0 days 00:00:24.000000000,24,3.17805383,8122,0,1,2,9230,8035,0,0,1,1,0,0,8,35,1,8178.0,1
8/26/13,9529,['quesadilla vegetable'],8681,8/26/13 19:02,['quesadilla vegetable'],1,8/26/13 19:01,0 days 00:00:40.000000000,40,3.688879454,7496,0,1,1,9318,8122,0,1,1,1,0,0,8,35,1,8122.0,1
8/26/13,9537,['quesadilla vegetable'],6669,8/26/13 19:18,['quesadilla vegetable'],1,8/26/13 19:17,0 days 00:00:07.000000000,7,1.945910149,5741,1,0,3,7163,6151,1,1,0,0,0,0,8,35,1,7496.0,1
8/26/13,9540,['quesadilla vegetable'],8666,8/26/13 19:20,['quesadilla vegetable'],1,8/26/13 19:19,0 days 00:00:11.000000000,11,2.397895273,7481,1,0,1,8944,7754,0,0,1,1,0,0,8,35,1,5741.0,1
8/26/13,9547,['taco salad'],8710,8/26/13 19:25,['quesadilla vegetable'],0,8/26/13 19:25,0 days 00:00:40.000000000,40,3.688879454,7525,1,0,2,9227,8032,0,0,1,1,0,0,8,35,1,7481.0,1
8/26/13,9548,['taco salad'],8410,8/26/13 19:26,['taco salad'],1,8/26/13 19:25,0 days 00:00:18.000000000,18,2.890371758,7231,0,0,1,8710,7525,1,0,1,1,0,0,8,35,1,7525.0,2
8/26/13,9554,['quesadilla vegetable'],2181,8/26/13 19:28,['burrito'],0,8/26/13 19:27,0 days 00:00:58.000000000,58,4.060443011,1741,1,0,8,10238,8908,0,1,0,1,0,0,8,35,1,7231.0,1
8/26/13,9565,['cheese burger'],1746,8/26/13 19:55,['cheese burger'],1,8/26/13 19:55,0 days 00:00:41.000000000,41,3.713572067,1330,0,0,8,2412,1964,0,0,0,0,0,0,8,35,1,1741.0,1
8/26/13,9566,['taco salad'],1974,8/26/13 19:56,['cheese burger'],0,8/26/13 19:55,0 days 00:00:45.000000000,45,3.80666249,1542,0,0,8,1746,1330,0,0,0,0,0,0,8,35,1,1330.0,1
8/26/13,9567,['taco salad'],2193,8/26/13 19:56,['taco salad'],1,8/26/13 19:56,0 days 00:00:09.000000000,9,2.197224577,1753,1,0,8,1974,1542,0,0,0,0,0,0,8,35,1,1542.0,1
8/27/13,9587,['burrito'],7964,8/27/13 10:53,['taco salad'],0,8/27/13 10:53,0 days 00:00:52.000000000,52,3.951243719,6792,1,0,2,1385,989,0,1,1,0,0,0,8,35,1,1753.0,1
8/27/13,9648,['taco salad'],4124,8/27/13 11:02,['quesadilla vegetable'],0,8/27/13 11:02,0 days 00:00:51.000000000,51,3.931825633,3459,0,0,6,3283,2703,0,0,0,0,0,0,8,35,1,6792.0,1
8/27/13,9649,['taco salad'],5719,8/27/13 11:03,['taco salad'],1,8/27/13 11:02,0 days 00:00:09.000000000,9,2.197224577,4837,0,0,3,4124,3459,0,0,0,0,0,0,8,35,1,3459.0,1
8/27/13,9651,['taco salad'],6307,8/27/13 11:03,['taco salad'],1,8/27/13 11:03,0 days 00:00:17.000000000,17,2.833213344,5389,0,0,4,5719,4837,0,0,0,0,0,0,8,35,1,4837.0,1
8/27/13,9657,['taco salad'],8719,8/27/13 11:04,['taco salad'],1,8/27/13 11:03,0 days 00:00:54.000000000,54,3.988984047,7534,0,0,2,6307,5389,0,0,1,0,0,0,8,35,1,5389.0,1
8/27/13,9702,['quesadilla vegetable'],1434,8/27/13 11:09,['burrito'],0,8/27/13 11:09,0 days 00:00:34.000000000,34,3.526360525,1033,1,0,8,10251,8920,0,0,0,1,0,0,8,35,1,7534.0,1
8/27/13,9720,['quesadilla vegetable'],3693,8/27/13 11:12,['burrito'],0,8/27/13 11:12,0 days 00:00:14.000000000,14,2.63905733,3065,0,1,5,8770,7583,0,0,0,1,0,0,8,35,1,1033.0,1
8/27/13,9721,['taco salad'],4356,8/27/13 11:12,['quesadilla vegetable'],0,8/27/13 11:12,0 days 00:00:11.000000000,11,2.397895273,3669,0,1,6,3693,3065,0,1,0,0,0,0,8,35,1,3065.0,1
8/27/13,9728,['taco salad'],6694,8/27/13 11:13,['taco salad'],1,8/27/13 11:13,0 days 00:00:38.000000000,38,3.63758616,5765,0,0,4,5620,4741,0,1,0,0,0,0,8,35,1,3669.0,2
8/27/13,9733,['quesadilla vegetable'],6345,8/27/13 11:13,['taco salad'],0,8/27/13 11:13,0 days 00:00:14.000000000,14,2.63905733,5425,0,0,5,6694,5765,0,0,0,0,0,0,8,35,1,5765.0,1
8/27/13,9737,['quesadilla vegetable'],6281,8/27/13 11:14,['quesadilla vegetable'],1,8/27/13 11:13,0 days 00:00:49.000000000,49,3.891820298,5364,0,1,3,6345,5425,0,0,0,0,0,0,8,35,1,5425.0,1
8/27/13,9739,['quesadilla vegetable'],4069,8/27/13 11:14,['quesadilla vegetable'],1,8/27/13 11:14,0 days 00:00:12.000000000,12,2.48490665,3409,0,0,7,6281,5364,0,1,0,0,0,0,8,35,1,5364.0,1
8/27/13,9743,['taco salad'],4702,8/27/13 11:15,['quesadilla vegetable'],0,8/27/13 11:14,0 days 00:00:46.000000000,46,3.828641396,3970,0,1,6,4069,3409,0,0,0,0,0,0,8,35,1,3409.0,1
8/27/13,9815,['taco salad'],1405,8/27/13 11:24,['taco salad'],1,8/27/13 11:24,0 days 00:00:23.000000000,23,3.135494216,1008,0,0,8,4001,3344,0,0,0,0,0,0,8,35,1,3970.0,1
8/27/13,9850,"['rice', 'taco']",8318,8/27/13 11:29,['burrito'],0,8/27/13 11:28,0 days 00:00:15.000000000,15,2.708050201,7139,0,1,2,3731,3101,0,0,1,0,0,0,8,35,1,1008.0,1
8/27/13,9851,['taco salad'],4681,8/27/13 11:29,"['rice', 'taco']",0,8/27/13 11:29,0 days 00:00:23.000000000,23,3.135494216,3951,0,1,7,8318,7139,0,1,0,1,0,0,8,35,1,7139.0,1
8/27/13,9938,['quesadilla vegetable'],8863,8/27/13 11:36,['burrito'],0,8/27/13 11:35,0 days 00:00:15.000000000,15,2.708050201,7673,0,0,2,6470,5547,0,1,1,0,0,0,8,35,1,3951.0,1
8/27/13,9957,['taco salad'],1660,8/27/13 11:37,['taco salad'],1,8/27/13 11:36,0 days 00:00:12.000000000,12,2.48490665,1248,1,0,8,8350,7171,0,1,0,1,0,0,8,35,1,7673.0,1
8/27/13,9973,['taco'],10173,8/27/13 11:38,['quesadilla vegetable'],0,8/27/13 11:37,0 days 00:00:25.000000000,25,3.218875825,8848,0,0,8,10212,8882,1,0,0,0,0,0,8,35,1,1248.0,1
8/27/13,9979,['taco salad'],4968,8/27/13 11:38,['taco'],0,8/27/13 11:38,0 days 00:00:21.000000000,21,3.044522438,4161,0,0,5,10173,8848,0,0,0,0,0,0,8,35,1,8848.0,1
8/27/13,9986,['burrito'],2663,8/27/13 11:39,['taco salad'],0,8/27/13 11:38,0 days 00:00:51.000000000,51,3.931825633,2195,0,0,8,4968,4161,0,0,0,0,0,0,8,35,1,4161.0,1
8/27/13,22,['quesadilla vegetable'],2249,8/27/13 11:41,['quesadilla vegetable'],1,8/27/13 11:41,0 days 00:00:04.000000000,4,1.386294361,1807,0,0,8,3903,3257,0,0,0,0,0,0,8,35,1,2195.0,1
8/27/13,36,['quesadilla vegetable'],3882,8/27/13 11:42,['quesadilla vegetable'],1,8/27/13 11:42,0 days 00:00:11.000000000,11,2.397895273,3238,0,1,6,4368,3679,0,1,0,0,0,0,8,35,1,1807.0,1
8/27/13,45,['burrito'],3272,8/27/13 11:43,['quesadilla vegetable'],0,8/27/13 11:42,0 days 00:00:37.000000000,37,3.610917913,2693,0,1,6,3882,3238,0,1,0,0,0,0,8,35,1,3238.0,1
8/27/13,53,['taco salad'],2191,8/27/13 11:43,['burrito'],0,8/27/13 11:43,0 days 00:00:22.000000000,22,3.091042453,1751,1,0,7,3272,2693,0,1,0,0,0,0,8,35,1,2693.0,1
8/27/13,84,['taco salad'],1943,8/27/13 11:45,['burrito'],0,8/27/13 11:45,0 days 00:00:06.000000000,6,1.791759469,1512,0,0,7,2053,1621,0,0,0,0,0,0,8,35,1,1751.0,1
8/27/13,90,['burrito'],8868,8/27/13 11:46,['taco salad'],0,8/27/13 11:45,0 days 00:00:32.000000000,32,3.465735903,7678,0,0,2,1943,1512,0,0,1,0,0,0,8,35,1,1512.0,1
8/27/13,101,['quesadilla vegetable'],5534,8/27/13 11:46,['burrito'],0,8/27/13 11:46,0 days 00:00:16.000000000,16,2.772588722,4660,0,1,4,8868,7678,0,0,0,1,0,0,8,35,1,7678.0,1
8/27/13,114,['taco salad'],2285,8/27/13 11:46,['taco salad'],1,8/27/13 11:46,0 days 00:00:49.000000000,49,3.891820298,1842,0,0,8,2213,1772,0,0,0,0,0,0,8,35,1,4660.0,1
8/27/13,117,['taco salad'],2738,8/27/13 11:47,['taco salad'],1,8/27/13 11:46,0 days 00:00:12.000000000,12,2.48490665,2264,0,0,8,2285,1842,0,0,0,0,0,0,8,35,1,1842.0,1
8/27/13,123,['taco salad'],5261,8/27/13 11:47,['taco salad'],1,8/27/13 11:47,0 days 00:00:35.000000000,35,3.555348061,4398,0,1,4,2738,2264,0,0,0,0,0,0,8,35,1,2264.0,1
8/27/13,127,['taco salad'],2232,8/27/13 11:47,['taco salad'],1,8/27/13 11:47,0 days 00:00:13.000000000,13,2.564949357,1791,0,0,7,5261,4398,0,1,0,0,0,0,8,35,1,4398.0,1
8/27/13,133,['taco salad'],8784,8/27/13 11:48,['taco salad'],1,8/27/13 11:47,0 days 00:00:14.000000000,14,2.63905733,7596,0,0,2,2232,1791,0,0,1,0,0,0,8,35,1,1791.0,2
8/27/13,139,['taco salad'],8265,8/27/13 11:48,['taco salad'],1,8/27/13 11:48,0 days 00:00:11.000000000,11,2.397895273,7086,0,0,2,8784,7596,0,0,1,1,0,0,8,35,1,7596.0,7
8/27/13,140,['taco salad'],3868,8/27/13 11:48,['taco salad'],1,8/27/13 11:48,0 days 00:00:34.000000000,34,3.526360525,3224,1,0,5,8265,7086,0,0,0,1,0,0,8,35,1,7086.0,1
8/27/13,201,['taco salad'],1925,8/27/13 11:52,['burrito'],0,8/27/13 11:52,0 days 00:00:41.000000000,41,3.713572067,1494,1,0,8,8365,7186,0,0,0,1,0,0,8,35,1,3224.0,1
8/27/13,204,['taco salad'],1770,8/27/13 11:53,['taco salad'],1,8/27/13 11:52,0 days 00:00:48.000000000,48,3.871201011,1353,0,0,8,1925,1494,1,0,0,0,0,0,8,35,1,1494.0,1
8/27/13,211,['burrito'],9604,8/27/13 11:54,['taco salad'],0,8/27/13 11:53,0 days 00:00:27.000000000,27,3.295836866,8385,1,0,1,1770,1353,0,0,1,0,0,0,8,35,1,1353.0,1
8/27/13,214,['burrito'],1652,8/27/13 11:54,['burrito'],1,8/27/13 11:54,0 days 00:00:23.000000000,23,3.135494216,1240,0,1,7,9604,8385,1,0,0,1,0,0,8,35,1,8385.0,1
8/27/13,220,['burrito'],2831,8/27/13 11:54,['burrito'],1,8/27/13 11:54,0 days 00:00:19.000000000,19,2.944438979,2333,0,1,8,1652,1240,0,1,0,0,0,0,8,35,1,1240.0,1
8/27/13,226,['burrito'],9993,8/27/13 11:55,['burrito'],1,8/27/13 11:54,0 days 00:00:29.000000000,29,3.36729583,8729,1,0,1,2831,2333,0,1,1,0,0,0,8,35,1,2333.0,1
8/27/13,238,['taco salad'],2491,8/27/13 11:55,['burrito'],0,8/27/13 11:55,0 days 00:00:37.000000000,37,3.610917913,2035,0,0,8,9993,8729,1,0,0,1,0,0,8,35,1,8729.0,1
8/27/13,239,['burrito'],4987,8/27/13 11:56,['taco salad'],0,8/27/13 11:55,0 days 00:00:17.000000000,17,2.833213344,4178,1,0,4,2491,2035,0,0,0,0,0,0,8,35,1,2035.0,1
8/27/13,241,['taco salad'],3777,8/27/13 11:56,['burrito'],0,8/27/13 11:56,0 days 00:00:09.000000000,9,2.197224577,3141,0,1,5,4987,4178,1,0,0,0,0,0,8,35,1,4178.0,1
8/27/13,247,['taco salad'],7047,8/27/13 11:56,['taco salad'],1,8/27/13 11:56,0 days 00:00:20.000000000,20,2.995732274,6054,0,0,8,3777,3141,0,1,0,0,0,0,8,35,1,3141.0,1
8/27/13,256,['quesadilla vegetable'],3938,8/27/13 11:57,['taco salad'],0,8/27/13 11:56,0 days 00:00:33.000000000,33,3.496507561,3292,0,1,6,7047,6054,0,0,0,0,0,0,8,35,1,6054.0,1
8/27/13,259,['burrito'],5309,8/27/13 11:57,['quesadilla vegetable'],0,8/27/13 11:57,0 days 00:00:10.000000000,10,2.302585093,4443,0,1,4,3938,3292,0,1,0,0,0,0,8,35,1,3292.0,1
8/27/13,282,['taco salad'],2378,8/27/13 11:59,['taco salad'],1,8/27/13 11:59,0 days 00:00:47.000000000,47,3.850147602,1931,0,0,8,2001,1569,0,1,0,0,0,0,8,35,1,4443.0,1
8/27/13,291,['taco salad'],3789,8/27/13 12:00,['taco salad'],1,8/27/13 11:59,0 days 00:00:13.000000000,13,2.564949357,3153,0,0,6,2378,1931,0,0,0,0,0,0,8,35,1,1931.0,1
8/27/13,306,['taco salad'],9001,8/27/13 12:00,['taco salad'],1,8/27/13 12:00,0 days 00:00:47.000000000,47,3.850147602,7811,0,0,2,3789,3153,0,0,1,0,0,0,8,35,1,3153.0,1
8/27/13,311,['quesadilla vegetable'],9083,8/27/13 12:00,['taco salad'],0,8/27/13 12:00,0 days 00:00:10.000000000,10,2.302585093,7892,1,0,2,9001,7811,0,0,1,1,0,0,8,35,1,7811.0,1
8/27/13,314,['quesadilla vegetable'],5840,8/27/13 12:01,['quesadilla vegetable'],1,8/27/13 12:00,0 days 00:00:07.000000000,7,1.945910149,4951,1,1,4,9083,7892,1,0,0,1,0,0,8,35,1,7892.0,1
8/27/13,318,['quesadilla vegetable'],8486,8/27/13 12:01,['quesadilla vegetable'],1,8/27/13 12:01,0 days 00:00:15.000000000,15,2.708050201,7305,1,0,2,5840,4951,1,1,1,0,0,0,8,35,1,4951.0,1
8/27/13,323,['taco salad'],9059,8/27/13 12:01,['quesadilla vegetable'],0,8/27/13 12:01,0 days 00:00:36.000000000,36,3.583518938,7869,1,1,2,8486,7305,1,0,1,1,0,0,8,35,1,7305.0,1
8/27/13,329,['quesadilla vegetable'],5266,8/27/13 12:02,['taco salad'],0,8/27/13 12:01,0 days 00:00:07.000000000,7,1.945910149,4402,0,0,4,9059,7869,1,1,0,1,0,0,8,35,1,7869.0,1
8/27/13,332,['burrito'],8739,8/27/13 12:02,['quesadilla vegetable'],0,8/27/13 12:02,0 days 00:00:31.000000000,31,3.433987204,7552,1,0,1,5266,4402,0,0,1,0,0,0,8,35,1,4402.0,1
8/27/13,348,['burrito'],8599,8/27/13 12:03,['burrito'],1,8/27/13 12:02,0 days 00:00:40.000000000,40,3.688879454,7415,0,0,1,8739,7552,1,0,1,1,0,0,8,35,1,7552.0,1
8/27/13,366,['quesadilla vegetable'],2194,8/27/13 12:04,['taco salad'],0,8/27/13 12:04,0 days 00:00:18.000000000,18,2.890371758,1754,1,1,8,2341,1895,1,1,0,0,0,0,8,35,1,7415.0,1
8/27/13,435,['burrito'],8960,8/27/13 12:09,['burrito'],1,8/27/13 12:08,0 days 00:00:40.000000000,40,3.688879454,7770,1,1,1,3591,2975,0,0,1,0,0,0,8,35,1,1754.0,1
8/27/13,445,['taco salad'],4614,8/27/13 12:10,['burrito'],0,8/27/13 12:09,0 days 00:00:51.000000000,51,3.931825633,3892,0,0,8,8960,7770,1,1,0,1,0,0,8,35,1,7770.0,1
8/27/13,449,['taco salad'],2455,8/27/13 12:10,['taco salad'],1,8/27/13 12:10,0 days 00:00:08.000000000,8,2.079441542,2000,0,0,7,4614,3892,0,0,0,0,0,0,8,35,1,3892.0,1
8/27/13,453,['taco salad'],10147,8/27/13 12:10,['taco salad'],1,8/27/13 12:10,0 days 00:00:24.000000000,24,3.17805383,8824,0,0,6,2455,2000,0,0,0,0,0,0,8,35,1,2000.0,1
8/27/13,459,['quesadilla vegetable'],6025,8/27/13 12:10,['taco salad'],0,8/27/13 12:10,0 days 00:00:08.000000000,8,2.079441542,5122,0,1,5,10147,8824,0,0,0,0,0,0,8,35,1,8824.0,1
8/27/13,460,['taco salad'],5681,8/27/13 12:11,['quesadilla vegetable'],0,8/27/13 12:10,0 days 00:00:16.000000000,16,2.772588722,4800,0,0,3,6025,5122,0,1,0,0,0,0,8,35,1,5122.0,1
8/27/13,465,['burrito'],5949,8/27/13 12:11,['taco salad'],0,8/27/13 12:11,0 days 00:00:22.000000000,22,3.091042453,5054,1,0,5,5681,4800,0,0,0,0,0,0,8,35,1,4800.0,1
8/27/13,504,['taco salad'],3815,8/27/13 12:14,['burrito'],0,8/27/13 12:13,0 days 00:00:39.000000000,39,3.663561646,3176,0,0,7,3509,2902,0,1,0,0,0,0,8,35,1,5054.0,1
8/27/13,509,"['taco salad', 'burrito']",9229,8/27/13 12:15,['taco salad'],1,8/27/13 12:14,0 days 00:00:47.000000000,47,3.850147602,8034,0,0,1,3815,3176,0,0,1,0,0,0,8,35,1,3176.0,1
