id,terminal,num,datetime,PrimeDiv,StdtLevel,sex,hispanic,Nativeam,Asian,black,NHPacific,white,nralien,nr,date,product,quantity,price
4192,DeliciOSO 10 Server B,3814,2013-10-06T15:19:00Z,LA,8,F,N,N,N,N,N,Y,N,N,2013-10-06,Taco Salad,1,5.75
1632,DeliciOSO 10 Server B,3815,2013-10-06T15:19:24Z,LA,8,F,N,N,N,N,N,Y,N,N,2013-10-06,Guac side,1,1.35
1632,DeliciOSO 10 Server B,3815,2013-10-06T15:19:24Z,LA,8,F,N,N,N,N,N,Y,N,N,2013-10-06,Taco Salad,1,5.75
6384,DeliciOSO 10 Server B,3816,2013-10-06T15:21:47Z,BU,8,F,N,N,N,Y,N,N,N,N,2013-10-06,Quesadilla -Veg,1,5.35
6384,DeliciOSO 10 Server B,3816,2013-10-06T15:21:47Z,BU,8,F,N,N,N,Y,N,N,N,N,2013-10-06,Quesadilla -Veg,1,5.35
694,DeliciOSO 10 Server B,3817,2013-10-06T15:22:08Z,LA,8,M,N,N,Y,N,N,N,Y,N,2013-10-06,Daily Special,1,3.5
3879,DeliciOSO 10 Server B,3818,2013-10-06T15:22:18Z,BU,8,M,N,N,N,N,N,Y,N,N,2013-10-06,Taco Salad,1,5.75
9074,DeliciOSO 10 Server B,3819,2013-10-06T15:22:25Z,BU,5,M,N,N,Y,N,N,N,N,N,2013-10-06,Taco Salad,1,5.75
7933,DeliciOSO 10 Server B,3820,2013-10-06T15:22:40Z,LA,7,M,N,N,N,N,N,Y,N,N,2013-10-06,Quesadilla -Veg,1,5.35
7933,DeliciOSO 10 Server B,3820,2013-10-06T15:22:40Z,LA,7,M,N,N,N,N,N,Y,N,N,2013-10-06,Queso Cheese,1,1.1
7933,DeliciOSO 10 Server B,3820,2013-10-06T15:22:40Z,LA,7,M,N,N,N,N,N,Y,N,N,2013-10-06,Tortilla  Chips,1,1.09
3901,DeliciOSO 10 Server B,3821,2013-10-06T15:23:48Z,LA,8,F,N,N,Y,N,N,N,N,N,2013-10-06,Daily Special,1,2.45
8670,DeliciOSO 10 Server B,3822,2013-10-06T15:24:04Z,LA,6,F,N,N,N,N,N,Y,N,N,2013-10-06,Bottle Juice,1,2.1
8670,DeliciOSO 10 Server B,3822,2013-10-06T15:24:04Z,LA,6,F,N,N,N,N,N,Y,N,N,2013-10-06,Quesadilla -Veg,1,5.35
6706,DeliciOSO 10 Server B,3823,2013-10-06T15:24:22Z,LA,7,F,N,N,N,N,N,Y,N,N,2013-10-06,Whole fruit,1,0.85
NA,NA,3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Cup,1,1.95
NA,NA,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,-1,-2.45
NA,NA,3828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,3828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Cup,1,1.95
NA,NA,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Bottle Juice,1,2.1
NA,NA,3831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Whole fruit,1,0.85
NA,NA,3832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Milk Chug,1,1.7
NA,NA,3832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Quesadilla -Veg,1,5.35
NA,NA,3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Daily Special,1,6.05
NA,NA,3834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Milk Chug,2,3.4
NA,NA,3834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Burrito,1,5.35
NA,NA,3883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Yogurt Parfait,1,2.9
NA,NA,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Cup,1,1.95
NA,NA,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,-1,-2.45
NA,NA,3887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Cup,1,1.95
NA,NA,3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Yogurt Parfait,1,2.9
NA,NA,3903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soup Bowl,1,2.45
NA,NA,3932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Bottle Juice,1,2.1
NA,NA,3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Yogurt Parfait,1,2.9
NA,NA,3934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Quesadilla -Veg,1,5.35
NA,NA,3935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,3936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,3938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,3938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Small Fresca,1,1.25
NA,NA,3939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,2,5.98
NA,NA,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Daily Special,1,6.3
NA,NA,3941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,3942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,2,14.1
NA,NA,3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Whole fruit,2,1.7
NA,NA,3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,2,5.98
NA,NA,3947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,1,7.05
NA,NA,3953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Regular Salad,1,4.1
NA,NA,3954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Large Salad,1,5.35
NA,NA,3954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Large Salad,-1,-5.35
NA,NA,3954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Side Chicken,1,1.6
NA,NA,3961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,1,7.05
NA,NA,3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Large Salad,1,5.35
NA,NA,3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Side Chicken,1,1.6
NA,NA,3970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Whole fruit,1,0.85
NA,NA,3973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,1,1.75
NA,NA,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Coffee,1,1.85
NA,NA,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Coffee,1,1.85
NA,NA,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Coffee,-1,-1.85
NA,NA,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Daily Special,1,1
NA,NA,3982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,1,7.05
NA,NA,3988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,1,7.05
NA,NA,3991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Wrap DUC,1,5.5
NA,NA,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Daily Special,1,3.95
NA,NA,4002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Regular Salad,1,4.1
NA,NA,4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,-1,-5.35
NA,NA,4052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Regular Salad,1,4.1
NA,NA,4057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Whole fruit,1,0.85
NA,NA,4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,2,5.98
NA,NA,4068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,1,1.75
NA,NA,4075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Large Salad,1,5.35
NA,NA,4078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Coffee,1,1.85
NA,NA,4079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD LG,1,7.05
NA,NA,4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,1,1.75
NA,NA,4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Yogurt Parfait,1,2.9
NA,NA,4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,1,1.75
NA,NA,4104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Yogurt Parfait,1,2.9
NA,NA,4108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Burrito,1,5.35
NA,NA,4109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,4109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,4110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Blk Bean Burger,1,4.6
NA,NA,4111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,2,3.5
NA,NA,4112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soy Milk,1,2.1
NA,NA,4113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Reg,1,1.5
NA,NA,4113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Burrito,1,5.35
NA,NA,4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Guac side,1,1.35
NA,NA,4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Quesadilla -Veg,1,5.35
NA,NA,4116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Taco Salad,1,5.75
NA,NA,4121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Soda-Large,1,1.75
NA,NA,4121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,2,5.98
NA,NA,4121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,6/6 Pizza/Caesar,2,12.2
NA,NA,4123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Small Fresca,1,1.25
NA,NA,4123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,6/6 Pizza/Caesar,1,6.1
NA,NA,4129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,MTO SALAD REG,1,5.35
NA,NA,4149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Pizza Slice,1,2.99
NA,NA,4159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-06,Daily Special,1,4.35
NA,NA,4209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Regular Salad,1,4.1
NA,NA,4214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD LG,1,7.05
NA,NA,4214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD LG,-1,-7.05
NA,NA,4219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soup Bowl,1,2.45
NA,NA,4224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Daily Special,1,4
NA,NA,4224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soda-Reg,1,1.5
NA,NA,4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Regular Salad,1,4.1
NA,NA,4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Side Chicken,1,1.6
NA,NA,4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Daily Special,1,6.05
NA,NA,4242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soup Bowl,1,2.45
NA,NA,4249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Whole fruit,1,0.85
NA,NA,4249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Bread Stick,1,0.85
NA,NA,4252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Whole fruit,1,0.85
NA,NA,4264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Daily Special,1,4
NA,NA,4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Large Salad,1,5.35
NA,NA,4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Side Chicken,1,1.6
NA,NA,4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Large Salad,1,5.35
NA,NA,4288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Regular Salad,1,4.1
NA,NA,4288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,-1,-5.35
NA,NA,4288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Side Chicken,1,1.6
NA,NA,4304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Bread Stick,1,0.85
NA,NA,4314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Bread Stick,1,0.85
NA,NA,4323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Whole fruit,1,0.85
NA,NA,4323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soup/Salad Spec,1,5.1
NA,NA,4338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Berry Cup,1,2.4
NA,NA,4343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Large Salad,1,5.35
NA,NA,4343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Side Chicken,1,1.6
NA,NA,4347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Small Fresca,1,1.25
NA,NA,4347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,2,5.98
NA,NA,4354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Fruit Cup,1,1.6
NA,NA,4356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Wrap DUC,1,5.5
NA,NA,4360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD LG,1,7.05
NA,NA,4364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,6/6 Pizza/Caesar,1,6.1
NA,NA,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,1,2.99
NA,NA,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Pizza Slice,-1,-2.99
NA,NA,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Bread Stick,1,0.85
NA,NA,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,6/6 Pizza/Caesar,1,6.1
NA,NA,4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Wrap DUC,1,5.5
NA,NA,4386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Whole fruit,1,0.85
NA,NA,4390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,MTO SALAD REG,1,5.35
NA,NA,4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soup Bowl,1,2.45
NA,NA,4404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Wrap DUC,1,5.5
NA,NA,4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-07,Soup Bowl,1,2.45
